job_title,company,location,salary,skills,data_source,is_ai_role,salary_clean
542,Rogers-Shaw,"Ginafurt, PW",106747-192008,"Pandas, LangChain, Python, Keras",ai_job_market,False,
543,Gardner-Murphy,"Phillipsmouth, BE",134658-192987,"Hugging Face, R, Azure, Power BI, Excel",ai_job_market,False,
544,"Brooks, Morales and Parker","South Chelseamouth, MR",67982-80867,"Pandas, FastAPI, Hugging Face, PyTorch, Power BI",ai_job_market,False,
545,"Harrison, Nelson and Butler","North Darren, PG",66502-125569,"GCP, Pandas, FastAPI, C++, Excel",ai_job_market,False,
546,"Boyd, Manning and Smith","Walshmouth, EG",129492-154474,"Excel, Pandas, CUDA",ai_job_market,False,
547,Morgan Group,"East Robertbury, PS",46778-126259,"Reinforcement Learning, Hugging Face, Pandas, Excel",ai_job_market,False,
548,"Sutton, Rivera and Mcintyre","Port Briannaview, MM",139140-205348,"Reinforcement Learning, LangChain, C++",ai_job_market,False,
549,Lee Inc,"Bradshawport, TW",81090-99269,"FastAPI, Excel, AWS, LangChain, Python",ai_job_market,False,
550,Clark-Stevens,"Port Isabellaport, BB",134343-205844,"Power BI, C++, R",ai_job_market,False,
551,Young LLC,"South Evan, ZM",72912-155169,"C++, Hugging Face, Flask, Python, NumPy, Scikit-learn",ai_job_market,False,
552,Shaffer Inc,"West Adammouth, MZ",123639-216071,"FastAPI, Azure, TensorFlow",ai_job_market,False,
553,"Powers, Lee and Graves","North Cindy, CZ",71107-88278,"MLflow, Reinforcement Learning, Python",ai_job_market,False,
554,Williams-White,"Amyside, CH",139426-167189,"CUDA, R, Reinforcement Learning",ai_job_market,False,
555,Smith-Green,"East Mariahberg, NL",41327-101270,"Python, AWS, FastAPI",ai_job_market,False,
556,Miller and Sons,"North Michele, BZ",132842-146986,"MLflow, AWS, SQL, Python",ai_job_market,False,
557,Thomas-Howell,"Matthewshire, HN",61018-136143,"MLflow, Azure, Python",ai_job_market,False,
558,"Velez, Foley and Walker","Lake Joseph, SN",129013-194851,"Excel, Flask, Power BI, PyTorch, SQL, CUDA",ai_job_market,False,
559,Mccoy Group,"North Tamara, SM",53336-98757,"Scikit-learn, AWS, CUDA, Azure, Hugging Face",ai_job_market,False,
560,Hall Ltd,"Jamesview, HT",60072-132524,"LangChain, Python, AWS, R, Keras",ai_job_market,False,
561,Dixon-Sanchez,"Adamsshire, AZ",95822-165764,"Excel, Azure, Pandas, PyTorch, SQL",ai_job_market,False,
562,Goodman and Sons,"Zacharyfurt, ST",123940-205534,"NumPy, Excel, LangChain",ai_job_market,False,
563,"Garcia, Moss and Mccormick","New Bettyborough, GR",93765-164272,"TensorFlow, Flask, NumPy, GCP",ai_job_market,False,
564,Mccullough-Fields,"Georgeview, LB",107143-125166,"Hugging Face, Flask, Pandas, Scikit-learn",ai_job_market,False,
565,"Green, Stewart and Nelson","Carmenbury, TV",78028-167608,"Python, Pandas, R, Scikit-learn",ai_job_market,False,
566,Montgomery and Sons,"New Josemouth, KE",65169-83971,"Excel, TensorFlow, Azure, Reinforcement Learning",ai_job_market,False,
567,Fuentes LLC,"Lake Christophershire, UZ",70715-133242,"Hugging Face, Keras, FastAPI, Power BI",ai_job_market,False,
568,Farmer-Higgins,"East Cindy, IL",119460-194399,"Reinforcement Learning, Pandas, AWS",ai_job_market,False,
569,Lyons-Dunlap,"Jamesshire, BN",91699-163503,"Keras, Python, PyTorch, GCP, C++",ai_job_market,False,
570,"Moore, Whitney and Davis","East Jamie, BO",67161-112365,"PyTorch, Flask, CUDA, NumPy, AWS, SQL",ai_job_market,False,
571,Glass and Sons,"Jenniferfurt, RO",106546-185690,"LangChain, TensorFlow, Azure",ai_job_market,False,
572,Gaines Ltd,"Jacquelineville, GE",137451-171220,"TensorFlow, FastAPI, PyTorch, Hugging Face, Pandas",ai_job_market,False,
573,Garcia-Cannon,"Port Shannon, TV",109614-173616,"Keras, NumPy, R, LangChain, Reinforcement Learning",ai_job_market,False,
574,"Robbins, Luna and Wiggins","Tonyburgh, BO",123263-202960,"SQL, LangChain, MLflow, AWS, Reinforcement Learning",ai_job_market,False,
575,Green-Poole,"Lake Timothyville, LB",40293-110748,"Flask, LangChain, FastAPI",ai_job_market,False,
576,Shaw-Bell,"Rodriguezfort, NZ",127698-166887,"LangChain, SQL, Reinforcement Learning",ai_job_market,False,
577,"Mason, Gonzalez and Miller","Garciamouth, DE",136999-162930,"Power BI, AWS, TensorFlow, Keras, CUDA, Pandas",ai_job_market,False,
578,Carroll-Carroll,"Lake Andrewbury, ZA",140731-235582,"Power BI, Pandas, CUDA",ai_job_market,False,
579,"Fisher, Davis and Kelly","North Kevin, VA",108142-206901,"Pandas, GCP, Hugging Face",ai_job_market,False,
580,Hughes Ltd,"East Lisa, GY",92863-113996,"AWS, Power BI, MLflow, Python, GCP",ai_job_market,False,
581,Mcneil Ltd,"Brandonshire, MU",49202-142011,"Pandas, R, AWS, PyTorch",ai_job_market,False,
582,"Clark, Garcia and Smith","East Laurenland, UA",117905-154963,"Hugging Face, Python, Pandas",ai_job_market,False,
583,Robinson-Murphy,"East Raymond, NR",69967-88953,"Power BI, Python, GCP, C++",ai_job_market,False,
584,"Jenkins, Shelton and Galloway","Port Jenniferhaven, DM",117659-216166,"CUDA, AWS, Scikit-learn",ai_job_market,False,
585,"Oconnor, Montgomery and Figueroa","Lake Elizabeth, BA",59894-135142,"Python, LangChain, Pandas, TensorFlow",ai_job_market,False,
586,Lin-Robinson,"Jamesmouth, TO",137561-211332,"Hugging Face, Azure, NumPy",ai_job_market,False,
587,"Thompson, Mosley and Mitchell","Lake April, UA",116335-171155,"R, Scikit-learn, SQL, LangChain",ai_job_market,False,
588,Austin-Burke,"South Christophermouth, PW",96083-149737,"FastAPI, SQL, Scikit-learn, NumPy, Excel, PyTorch",ai_job_market,False,
589,Smith-Webster,"West Karen, DK",143953-177085,"Power BI, Scikit-learn, R, Python, Keras",ai_job_market,False,
590,Bennett and Sons,"Burnetttown, KE",75110-92187,"C++, Reinforcement Learning, Azure, CUDA, MLflow",ai_job_market,False,
591,Hess-Hobbs,"Jacquelineview, MN",121197-140025,"Keras, AWS, NumPy, MLflow, TensorFlow, Flask",ai_job_market,False,
592,Scott-Garcia,"Raymondville, SR",54151-79891,"Flask, Power BI, LangChain, Excel, MLflow, R",ai_job_market,False,
593,Scott Ltd,"Lake Colleenmouth, NA",149692-200124,"Hugging Face, MLflow, CUDA, Python, Keras, SQL",ai_job_market,False,
594,"Wheeler, Thompson and Rivera","Jacobland, BR",59190-136850,"Pandas, MLflow, TensorFlow, Power BI",ai_job_market,False,
595,Collins LLC,"Ryanfort, SB",109704-209632,"R, CUDA, TensorFlow",ai_job_market,False,
596,"Decker, Wilson and Daniel","North Elizabeth, VU",56774-69344,"Azure, Excel, Power BI, SQL",ai_job_market,False,
597,Erickson-Hill,"Aaronview, AZ",48914-60214,"LangChain, Reinforcement Learning, CUDA, R, SQL, Excel",ai_job_market,False,
598,"Harrison, Miller and Vasquez","East Laceyville, FI",47206-107566,"Flask, Reinforcement Learning, Pandas, CUDA, Azure",ai_job_market,False,
599,Avery-Randall,"Thomasborough, SR",49463-142153,"TensorFlow, Power BI, PyTorch",ai_job_market,False,
600,Gonzalez LLC,"Lake Kaylaport, VU",77762-138650,"C++, Hugging Face, PyTorch, SQL",ai_job_market,False,
601,Rodriguez LLC,"Lake Jamesberg, JM",67646-146965,"LangChain, AWS, Hugging Face, Flask, R",ai_job_market,False,
602,Diaz PLC,"Harrismouth, TR",66539-114691,"Python, TensorFlow, GCP, R",ai_job_market,False,
603,Perez-Herman,"Michaelside, NA",79160-172160,"C++, GCP, Keras, AWS, TensorFlow, LangChain",ai_job_market,False,
604,Reese Inc,"Webbmouth, NA",147705-216954,"Python, PyTorch, Hugging Face, CUDA, Azure, MLflow",ai_job_market,False,
605,Yang-Ross,"Andrewschester, IQ",59811-106563,"GCP, Power BI, Azure, Python",ai_job_market,False,
606,"Arnold, Burns and Garcia","Deniseport, NE",61213-148219,"C++, FastAPI, Scikit-learn",ai_job_market,False,
607,Blankenship-Ferguson,"Aarontown, TO",127524-148571,"FastAPI, AWS, Power BI, Flask, SQL, MLflow",ai_job_market,False,
608,"Acosta, Roy and Gutierrez","East Erica, GY",53455-142848,"Python, AWS, R, Pandas, Power BI, TensorFlow",ai_job_market,False,
609,"Barton, Guzman and Jones","East Eric, FI",84521-130961,"Pandas, R, LangChain",ai_job_market,False,
610,Miller-Schultz,"Beckerburgh, GA",68321-135101,"Flask, C++, NumPy, Python, GCP",ai_job_market,False,
611,Hendricks Group,"West Julie, MX",73192-103993,"Hugging Face, Flask, MLflow",ai_job_market,False,
612,"Burke, Paul and Conner","New Jerome, BA",43069-99172,"Excel, Reinforcement Learning, Pandas, GCP, FastAPI",ai_job_market,False,
613,Glenn-Rodriguez,"Maryton, TH",103638-163765,"SQL, GCP, Scikit-learn",ai_job_market,False,
614,Schaefer-Anderson,"New Natalieview, SE",148791-234027,"C++, Python, GCP",ai_job_market,False,
615,"Harris, Hopkins and Miranda","Brooksmouth, TR",81873-126955,"NumPy, Pandas, Reinforcement Learning",ai_job_market,False,
616,Reyes LLC,"West Lynnbury, BB",107701-182399,"Reinforcement Learning, Python, MLflow, Flask",ai_job_market,False,
617,"Smith, Adkins and Peterson","South Gregory, BO",44261-132348,"Scikit-learn, LangChain, MLflow, FastAPI",ai_job_market,False,
618,Guerra and Sons,"North Timothy, SC",144418-178671,"Azure, MLflow, Pandas, PyTorch",ai_job_market,False,
619,Smith Inc,"Bryanttown, ET",59575-125556,"AWS, Keras, Flask, R, PyTorch, Python",ai_job_market,False,
620,Rodriguez-Mcgrath,"Bonnieview, SN",133037-191935,"GCP, Keras, LangChain",ai_job_market,False,
621,"Mullen, Chaney and Morris","Simmonston, HT",125183-172905,"R, Pandas, TensorFlow, Hugging Face, Python",ai_job_market,False,
622,"Walker, Welch and Alexander","South Alyssaview, DK",98205-195671,"SQL, Excel, Azure, PyTorch, Scikit-learn",ai_job_market,False,
623,Cochran Ltd,"Robinsonland, BR",83577-159592,"SQL, NumPy, Python, Power BI, Scikit-learn",ai_job_market,False,
624,Wells PLC,"Kevinfurt, FM",126480-181097,"Pandas, CUDA, R, Python, FastAPI, SQL",ai_job_market,False,
625,Knight PLC,"Woodberg, PL",95492-152604,"LangChain, Pandas, Flask, AWS",ai_job_market,False,
626,Rivers-Bautista,"Port Austinport, AT",102113-144608,"Power BI, NumPy, LangChain, CUDA, Reinforcement Learning, Excel",ai_job_market,False,
627,"Cabrera, Schultz and Walker","Jessicaland, MX",143450-184908,"Keras, Scikit-learn, MLflow, Python, SQL, Excel",ai_job_market,False,
628,"Morgan, Novak and Sullivan","North Ashley, KI",72389-120591,"GCP, SQL, TensorFlow, Keras, Reinforcement Learning",ai_job_market,False,
629,"Hall, Oconnell and Wilson","Careyland, MN",45843-74772,"Power BI, R, C++, TensorFlow, Python",ai_job_market,False,
630,Harris Ltd,"South Keith, UY",132168-172436,"PyTorch, FastAPI, MLflow, C++, Pandas, NumPy",ai_job_market,False,
631,Barajas-Wilson,"West Christopher, AR",140975-223314,"AWS, Pandas, FastAPI, R",ai_job_market,False,
632,Olsen and Sons,"Michelleview, AE",72912-124424,"Pandas, Hugging Face, LangChain, Reinforcement Learning",ai_job_market,False,
633,Adams-Bautista,"South Maryshire, DO",92203-179621,"Excel, Power BI, Azure, NumPy, Hugging Face, LangChain",ai_job_market,False,
634,Montgomery-Bell,"Carpenterfurt, MV",132423-178710,"Power BI, TensorFlow, Python, Azure, C++, SQL",ai_job_market,False,
635,Case PLC,"Millerborough, MH",43526-142128,"MLflow, PyTorch, Azure, R, Python, GCP",ai_job_market,False,
636,Fisher LLC,"Jacquelineburgh, ME",100197-176071,"Pandas, AWS, MLflow, TensorFlow",ai_job_market,False,
637,Morgan Group,"South Jameshaven, TT",104596-158369,"Keras, FastAPI, Python, Excel, AWS",ai_job_market,False,
638,Weiss Inc,"North John, IE",128933-143658,"Power BI, MLflow, FastAPI, R, TensorFlow, NumPy",ai_job_market,False,
639,"Mendoza, Bishop and Wade","South Omarshire, DO",111144-184492,"GCP, FastAPI, Excel",ai_job_market,False,
640,Stephenson and Sons,"Thomasshire, TT",147850-183922,"AWS, C++, MLflow",ai_job_market,False,
641,Hernandez-Robles,"Craigside, JM",140539-204807,"Keras, TensorFlow, R, Azure",ai_job_market,False,
642,"Carter, Gordon and Hurst","South Cynthia, GB",60724-86033,"AWS, Azure, Flask, Reinforcement Learning, TensorFlow, Excel",ai_job_market,False,
643,Thomas and Sons,"Garzashire, BT",71064-107425,"Excel, Flask, Hugging Face, TensorFlow",ai_job_market,False,
644,Love LLC,"North Dianaland, GR",41074-139585,"CUDA, TensorFlow, FastAPI, Power BI, LangChain, MLflow",ai_job_market,False,
645,Ingram-Long,"Johnstad, MK",88875-140496,"R, AWS, Python, MLflow",ai_job_market,False,
646,"Zavala, Jones and Williams","Hallport, BE",42720-114323,"Python, FastAPI, MLflow, LangChain",ai_job_market,False,
647,"Leon, May and Wilson","Jessicamouth, MY",48928-97457,"LangChain, Python, AWS",ai_job_market,False,
648,Norton-Flores,"Sanchezfurt, TJ",62352-118360,"LangChain, R, Azure, CUDA",ai_job_market,False,
649,"Brown, Ross and Wright","Jillfort, JM",71987-127174,"Hugging Face, Scikit-learn, Excel, SQL",ai_job_market,False,
650,"Townsend, Jenkins and Johnson","West Joshuabury, KN",96588-159646,"Reinforcement Learning, LangChain, CUDA",ai_job_market,False,
651,"Riddle, Hicks and Thompson","Lake Melissafort, DJ",112609-189278,"Keras, C++, Azure, FastAPI, CUDA, Scikit-learn",ai_job_market,False,
652,"Herrera, Moore and Braun","North Kyleborough, BB",63732-99367,"CUDA, C++, Excel",ai_job_market,False,
653,Jones LLC,"Mariabury, GQ",139447-224946,"R, Hugging Face, Excel, Keras",ai_job_market,False,
654,Jones-Ortiz,"West Michaelview, MN",130455-143201,"LangChain, TensorFlow, C++, Power BI, MLflow, AWS",ai_job_market,False,
655,Howe-Gallagher,"Gilbertbury, DE",69015-94367,"Python, Keras, CUDA, PyTorch, MLflow, NumPy",ai_job_market,False,
656,Ellis-Bailey,"New Kristenburgh, VN",70351-86518,"C++, Power BI, Pandas",ai_job_market,False,
657,Robinson Group,"South Daniel, OM",49069-65157,"Scikit-learn, PyTorch, R, FastAPI, Excel, NumPy",ai_job_market,False,
658,Goodwin-Ramirez,"New Vanessa, JO",74463-103688,"Hugging Face, FastAPI, C++, CUDA",ai_job_market,False,
659,Bennett-Jackson,"Whitemouth, ZM",137479-173706,"Reinforcement Learning, TensorFlow, SQL, Flask, C++, Keras",ai_job_market,False,
660,Bean-Chavez,"Jordanside, KR",51735-71615,"Pandas, NumPy, TensorFlow, R",ai_job_market,False,
661,"Goodwin, Harrison and Lopez","Davidtown, AM",105183-136608,"Azure, PyTorch, R, Scikit-learn, AWS, Excel",ai_job_market,False,
662,Gardner-Li,"Dustinberg, UZ",80869-128578,"Excel, SQL, GCP, Hugging Face, R",ai_job_market,False,
663,Robinson-Hill,"Lake Melissahaven, TM",94999-167994,"Excel, CUDA, GCP, Reinforcement Learning, TensorFlow",ai_job_market,False,
664,Moore Inc,"Aimeestad, KM",98295-166881,"Keras, Hugging Face, R",ai_job_market,False,
665,"Fisher, Miller and Duarte","West Cassie, MD",84355-154595,"Azure, Scikit-learn, Python, AWS, LangChain, C++",ai_job_market,False,
666,"Clayton, Pratt and Stone","Stephanieside, AF",108703-131026,"PyTorch, Excel, Scikit-learn, TensorFlow",ai_job_market,False,
667,"Jones, Spencer and Bowers","Mooreside, GB",45561-84324,"Scikit-learn, GCP, AWS, FastAPI, Excel, Pandas",ai_job_market,False,
668,Lyons Inc,"Wangside, UZ",50662-146281,"CUDA, R, GCP",ai_job_market,False,
669,Robinson PLC,"West Brittanyland, MW",75939-118168,"FastAPI, C++, Azure, Reinforcement Learning, CUDA",ai_job_market,False,
670,"Lopez, Davis and Greene","Johnsonland, SM",75976-154691,"LangChain, Azure, CUDA, GCP",ai_job_market,False,
671,"Williams, Romero and Goodwin","Gregorybury, MM",58623-100250,"Azure, PyTorch, Excel, R, NumPy",ai_job_market,False,
672,Martinez LLC,"Timothytown, KZ",95737-120978,"R, MLflow, AWS, Flask, C++",ai_job_market,False,
673,Lopez-Hughes,"Kentville, BT",86038-117214,"AWS, Reinforcement Learning, TensorFlow, FastAPI, SQL, Power BI",ai_job_market,False,
674,"Palmer, Moody and Wallace","South Amanda, BE",52929-148174,"CUDA, NumPy, Power BI, Azure, C++",ai_job_market,False,
675,Lawrence PLC,"Saraview, BR",94926-180475,"SQL, Flask, FastAPI, Pandas, Power BI",ai_job_market,False,
676,Harrison-Stevenson,"Barberfurt, AD",80350-124373,"GCP, Excel, NumPy, Azure, R, Pandas",ai_job_market,False,
677,Webb-Garcia,"Andreaton, RO",141317-189797,"Python, MLflow, Reinforcement Learning, Power BI, Flask",ai_job_market,False,
678,Williams-Leonard,"Samuelside, BI",144921-242601,"Flask, GCP, MLflow, Keras, CUDA, AWS",ai_job_market,False,
679,Fox Group,"West Madisonchester, NP",78021-138369,"TensorFlow, C++, AWS, GCP",ai_job_market,False,
680,"Taylor, Ruiz and Hernandez","East Davidbury, SK",69902-164688,"Azure, LangChain, C++, NumPy, MLflow",ai_job_market,False,
681,"Taylor, Thompson and Good","South Patriciaport, RS",149757-220531,"Scikit-learn, C++, LangChain, CUDA, Excel, Flask",ai_job_market,False,
682,"Wheeler, Hall and Gonzalez","New Devinview, AG",115186-147382,"Excel, AWS, Flask, NumPy",ai_job_market,False,
683,"Bell, Jones and Munoz","Angelastad, DE",48248-92417,"FastAPI, Keras, MLflow",ai_job_market,False,
684,"Moyer, Nelson and Johnston","Jordanport, NG",111819-139639,"Keras, PyTorch, TensorFlow, Scikit-learn, Azure",ai_job_market,False,
685,"Shepard, Anderson and Robinson","Lake Stacey, SE",129844-163112,"Excel, CUDA, Reinforcement Learning",ai_job_market,False,
686,Smith and Sons,"Collinsland, MA",121208-201513,"Hugging Face, GCP, Azure",ai_job_market,False,
687,"Mathews, Chavez and Scott","Hamiltonport, WS",107216-196778,"LangChain, AWS, NumPy, Flask, GCP, Excel",ai_job_market,False,
688,Wiley LLC,"West Manuel, RW",41764-136739,"SQL, NumPy, Excel, Pandas, Python",ai_job_market,False,
689,"Lawrence, Smith and Powell","North Jessicamouth, BT",147895-196134,"Reinforcement Learning, Flask, CUDA",ai_job_market,False,
690,"Allen, Harvey and Jordan","Montoyabury, AR",47192-145078,"C++, GCP, Pandas, MLflow, TensorFlow",ai_job_market,False,
691,Shaw-Knapp,"North Williamside, FJ",48979-87015,"Reinforcement Learning, C++, PyTorch, AWS, Azure",ai_job_market,False,
692,Phillips Ltd,"North Davidshire, WS",70473-136805,"LangChain, PyTorch, GCP, AWS, C++, Azure",ai_job_market,False,
693,Lang-Hill,"Stephanieville, DE",101941-151649,"Hugging Face, Flask, LangChain, TensorFlow, Pandas, FastAPI",ai_job_market,False,
694,Hernandez LLC,"Danielberg, DZ",79422-131027,"PyTorch, C++, Python, TensorFlow, Power BI",ai_job_market,False,
695,"Bradford, Ryan and Edwards","Port Austinfort, SZ",104607-198261,"FastAPI, Excel, TensorFlow",ai_job_market,False,
696,Lang PLC,"Jaredberg, LT",142297-230635,"Power BI, TensorFlow, Keras",ai_job_market,False,
697,Rivas Inc,"West Rick, CY",129959-183290,"Pandas, TensorFlow, Keras, Python, Excel",ai_job_market,False,
698,Spencer-Watson,"Wilsonfurt, VU",78350-92888,"MLflow, C++, Excel",ai_job_market,False,
699,"Ward, Morton and Taylor","Lisaview, GM",76271-164679,"Azure, Flask, Keras, Scikit-learn, Reinforcement Learning, GCP",ai_job_market,False,
700,"Deleon, Waters and Perez","Lake Michael, AU",55587-97947,"NumPy, PyTorch, R, Flask, Python, Keras",ai_job_market,False,
701,"Thomas, Park and Smith","North Shaneland, LB",127145-147633,"CUDA, Excel, Azure, NumPy",ai_job_market,False,
702,Wilcox PLC,"East Leonard, CM",143724-226912,"NumPy, Pandas, Excel",ai_job_market,False,
703,Sanders-English,"Jeanettefurt, SL",89162-143952,"NumPy, AWS, Reinforcement Learning, Scikit-learn, MLflow",ai_job_market,False,
704,Jackson-Johnson,"Smithton, BH",91063-117193,"Flask, Keras, FastAPI, Azure, TensorFlow",ai_job_market,False,
705,"Morgan, Moore and Ramirez","Alexanderfurt, BE",141577-165447,"SQL, Excel, GCP, Keras, FastAPI, MLflow",ai_job_market,False,
706,Ellis PLC,"Youngton, WS",54193-88474,"Hugging Face, MLflow, Reinforcement Learning",ai_job_market,False,
707,Rojas-Mckinney,"East Anthony, CM",112652-183753,"FastAPI, Reinforcement Learning, PyTorch",ai_job_market,False,
708,Gilbert-Gonzalez,"West Anthonyfurt, CV",92645-120926,"CUDA, NumPy, Flask, LangChain, Power BI, Azure",ai_job_market,False,
709,Martinez-Martin,"Port Brian, LC",64523-119477,"Power BI, Pandas, CUDA",ai_job_market,False,
710,Ayers-Davis,"Tracyshire, SC",118063-139054,"Hugging Face, Flask, Power BI, Pandas, Excel",ai_job_market,False,
711,Mcintosh Inc,"Jameshaven, CF",136125-171741,"R, PyTorch, Flask, GCP, Hugging Face",ai_job_market,False,
712,"Barnes, Cervantes and Ramos","Kristinaville, LT",89832-168332,"PyTorch, Scikit-learn, C++, Azure",ai_job_market,False,
713,Harris-Flores,"Donnaland, FJ",58051-72433,"PyTorch, MLflow, Scikit-learn",ai_job_market,False,
714,"Montgomery, Bradley and Brandt","North Royborough, IR",118098-180405,"Azure, Reinforcement Learning, SQL, LangChain",ai_job_market,False,
715,Wright-Ochoa,"Williamsfort, BZ",130644-162308,"R, C++, Keras",ai_job_market,False,
716,Sanders Group,"Port Robinchester, NG",44826-136391,"C++, Pandas, FastAPI, MLflow, Excel",ai_job_market,False,
717,Meadows Group,"Joshuamouth, TN",143864-189293,"AWS, Flask, Keras, Hugging Face, NumPy, Scikit-learn",ai_job_market,False,
718,Thompson-Patterson,"Michaelville, BG",119984-170149,"AWS, Hugging Face, GCP, Power BI, Keras",ai_job_market,False,
719,"Edwards, Moore and Miller","North Justinmouth, MG",84432-151643,"GCP, R, Reinforcement Learning, PyTorch, Hugging Face, Excel",ai_job_market,False,
720,Martinez and Sons,"Cooperport, WS",78737-137073,"PyTorch, GCP, Keras, NumPy, Flask",ai_job_market,False,
721,Shepard-Kelly,"New Susan, FJ",125708-211610,"TensorFlow, MLflow, C++, Flask, SQL, GCP",ai_job_market,False,
722,Lambert Inc,"West Ericshire, ZA",66588-150410,"C++, Pandas, Flask, Hugging Face, Excel",ai_job_market,False,
723,"Blankenship, Greer and Hernandez","Port Jessica, PG",54873-128753,"R, CUDA, Pandas, TensorFlow, Azure, PyTorch",ai_job_market,False,
724,Benson LLC,"Curtischester, MN",148303-168698,"Scikit-learn, TensorFlow, PyTorch, Python",ai_job_market,False,
725,Martinez-Braun,"Lake Patricia, VC",41869-122449,"TensorFlow, GCP, Python",ai_job_market,False,
726,Powell-Moreno,"South Jamesstad, MV",108841-170869,"FastAPI, Hugging Face, R, Keras, NumPy, PyTorch",ai_job_market,False,
727,Pitts-Fuentes,"Matthewmouth, DK",114726-168511,"Keras, Scikit-learn, R, Flask, Python, FastAPI",ai_job_market,False,
728,Allen Ltd,"Cruzmouth, MY",80878-167444,"Azure, PyTorch, CUDA, TensorFlow, Flask",ai_job_market,False,
729,"Anderson, Reyes and Perez","Smithview, BS",58935-111154,"Pandas, Azure, Power BI",ai_job_market,False,
730,Boyd-Brooks,"Gamblemouth, TH",122431-210032,"Reinforcement Learning, NumPy, LangChain, GCP",ai_job_market,False,
731,Hill LLC,"West Mary, MZ",102648-115973,"Excel, Hugging Face, TensorFlow",ai_job_market,False,
732,Oconnor-Russell,"South Tarabury, GT",61585-79010,"AWS, MLflow, CUDA, FastAPI, Keras, Reinforcement Learning",ai_job_market,False,
733,Jensen-Adams,"New Bethburgh, IL",53822-122124,"Pandas, TensorFlow, NumPy",ai_job_market,False,
734,Smith-Coleman,"Lake Scottfort, GN",107790-178747,"NumPy, SQL, Flask, Power BI, GCP",ai_job_market,False,
735,"Rose, Johnson and Cook","West Mariaberg, HU",138168-154475,"PyTorch, AWS, Flask, Scikit-learn",ai_job_market,False,
736,Davies-Vazquez,"Karenborough, LK",129072-155706,"Excel, Power BI, C++, R, Hugging Face, SQL",ai_job_market,False,
737,"Frazier, Torres and Humphrey","Michaelstad, HN",117435-157783,"Python, R, Flask",ai_job_market,False,
738,Chen and Sons,"South Kristymouth, SI",104274-137730,"PyTorch, SQL, CUDA, Excel",ai_job_market,False,
739,"Kramer, Mccall and Simpson","Brianfort, BD",72786-95785,"Python, Excel, MLflow",ai_job_market,False,
740,Lee LLC,"Watkinston, MM",108949-171824,"NumPy, R, Reinforcement Learning, Pandas, AWS, SQL",ai_job_market,False,
741,Bennett-Johnson,"West Katherineview, GR",89875-110549,"CUDA, GCP, Flask, Excel",ai_job_market,False,
742,Butler-Reese,"Port Connieville, FR",146648-220198,"TensorFlow, C++, Excel, LangChain, Power BI, Azure",ai_job_market,False,
743,Hernandez-Schwartz,"South Annafort, KI",55334-92646,"PyTorch, Power BI, LangChain, Keras",ai_job_market,False,
744,"Reynolds, James and Holland","Wrightton, NL",121991-217004,"FastAPI, Pandas, CUDA, C++, AWS, Hugging Face",ai_job_market,False,
745,Peterson Inc,"Michaelmouth, BH",137005-199493,"Excel, NumPy, C++, Pandas",ai_job_market,False,
746,"Johnson, Gomez and Simpson","Yangstad, BE",137915-213509,"TensorFlow, Hugging Face, R",ai_job_market,False,
747,"Hughes, Hoover and Reyes","South Jason, SY",93505-184085,"GCP, SQL, NumPy, Python, Azure",ai_job_market,False,
748,Ibarra-Garcia,"Armstrongburgh, LR",146642-193936,"Hugging Face, SQL, Azure, LangChain, AWS, NumPy",ai_job_market,False,
749,Stafford Ltd,"Lake Andrewstad, PG",53382-107955,"C++, Keras, SQL, R, AWS",ai_job_market,False,
750,Roberts-Green,"Jonesmouth, ER",111712-179464,"Pandas, GCP, Azure, LangChain, CUDA",ai_job_market,False,
751,Graham-Cruz,"Port Pamela, BO",45412-84249,"R, Azure, Hugging Face, C++, PyTorch, AWS",ai_job_market,False,
752,"Hernandez, Carrillo and Garza","East Glennville, MH",96319-193004,"NumPy, Azure, PyTorch, Python, Pandas, R",ai_job_market,False,
753,"Kelley, Mathews and Serrano","Whitestad, TV",132679-198491,"Power BI, R, NumPy",ai_job_market,False,
754,Norton-White,"Bishopstad, MU",108752-184389,"Azure, MLflow, Scikit-learn, TensorFlow",ai_job_market,False,
755,Leonard-Cooper,"South Nicolasshire, NA",146465-217937,"TensorFlow, LangChain, Hugging Face",ai_job_market,False,
756,"Patel, Davis and Anderson","Port Kevin, FJ",148789-213319,"Scikit-learn, LangChain, Power BI, TensorFlow",ai_job_market,False,
757,"White, Valencia and Humphrey","West Lori, VA",115045-199831,"TensorFlow, CUDA, Excel, C++, Pandas",ai_job_market,False,
758,Taylor PLC,"West Whitney, BW",135301-224073,"GCP, Keras, Hugging Face, TensorFlow, SQL",ai_job_market,False,
759,White-Hayes,"West William, MM",77322-156137,"LangChain, Hugging Face, NumPy",ai_job_market,False,
760,Hill Inc,"West Margaretland, SI",87528-177503,"Excel, PyTorch, TensorFlow",ai_job_market,False,
761,Mcdowell-Thompson,"Nathanville, GH",100842-113216,"Python, LangChain, SQL, TensorFlow, Excel",ai_job_market,False,
762,Hampton-Brooks,"North Sheryltown, IQ",95461-161157,"SQL, CUDA, Flask, MLflow, TensorFlow",ai_job_market,False,
763,Hartman Inc,"Shannonfort, ZM",40926-133520,"Excel, Azure, FastAPI, LangChain, GCP",ai_job_market,False,
